           rhoc              M             Mb              R              C             kl            lam
   8.070461e-03   1.700707e+00   1.825931e+00   5.400474e+00     3.1492e-01   6.847450e-03   1.473839e+00
   8.106212e-03   1.698594e+00   1.822385e+00   5.400028e+00     3.1455e-01   6.827475e-03   1.478088e+00
   8.124088e-03   1.697545e+00   1.820701e+00   5.392024e+00     3.1483e-01   6.867030e-03   1.480234e+00
   8.141964e-03   1.696500e+00   1.818933e+00   5.391015e+00     3.1469e-01   6.862421e-03   1.482413e+00
   8.159840e-03   1.695460e+00   1.817184e+00   5.390632e+00     3.1452e-01   6.853966e-03   1.484607e+00
   8.177715e-03   1.694424e+00   1.815441e+00   5.390312e+00     3.1435e-01   6.845268e-03   1.486819e+00
   8.195591e-03   1.693393e+00   1.813712e+00   5.390087e+00     3.1417e-01   6.836127e-03   1.489050e+00
   8.213467e-03   1.692366e+00   1.811999e+00   5.390007e+00     3.1398e-01   6.826229e-03   1.491299e+00
   8.231343e-03   1.691344e+00   1.810354e+00   5.381671e+00     3.1428e-01   6.868918e-03   1.493562e+00
   8.267094e-03   1.689312e+00   1.806935e+00   5.380582e+00     3.1396e-01   6.855717e-03   1.498159e+00
   8.284970e-03   1.688304e+00   1.805239e+00   5.380249e+00     3.1380e-01   6.847993e-03   1.500484e+00
   8.302846e-03   1.687299e+00   1.803559e+00   5.380055e+00     3.1362e-01   6.839535e-03   1.502826e+00
   8.320721e-03   1.686299e+00   1.801964e+00   5.372269e+00     3.1389e-01   6.879593e-03   1.505176e+00
   8.338597e-03   1.685303e+00   1.800291e+00   5.371490e+00     3.1375e-01   6.875147e-03   1.507560e+00
   8.356473e-03   1.684312e+00   1.798625e+00   5.370971e+00     3.1360e-01   6.869176e-03   1.509959e+00
   8.392224e-03   1.682342e+00   1.795317e+00   5.370232e+00     3.1327e-01   6.855752e-03   1.514806e+00
   8.410100e-03   1.681364e+00   1.793684e+00   5.370066e+00     3.1310e-01   6.847955e-03   1.517256e+00
   8.427976e-03   1.680391e+00   1.792133e+00   5.362202e+00     3.1338e-01   6.889504e-03   1.519713e+00
   8.445852e-03   1.679421e+00   1.790512e+00   5.361687e+00     3.1323e-01   6.884204e-03   1.522200e+00
   8.481603e-03   1.677495e+00   1.787274e+00   5.360556e+00     3.1293e-01   6.874662e-03   1.527225e+00
   8.499479e-03   1.676539e+00   1.785673e+00   5.360306e+00     3.1277e-01   6.868073e-03   1.529761e+00
   8.517355e-03   1.675587e+00   1.784081e+00   5.360048e+00     3.1261e-01   6.861667e-03   1.532313e+00
   8.535230e-03   1.674639e+00   1.782507e+00   5.360002e+00     3.1243e-01   6.854048e-03   1.534882e+00
   8.553106e-03   1.673695e+00   1.781007e+00   5.352022e+00     3.1272e-01   6.897424e-03   1.537459e+00
   8.570982e-03   1.672756e+00   1.779432e+00   5.351384e+00     3.1258e-01   6.893858e-03   1.540065e+00
   8.588858e-03   1.671821e+00   1.777864e+00   5.350933e+00     3.1244e-01   6.889217e-03   1.542686e+00
   8.606733e-03   1.670890e+00   1.776300e+00   5.350450e+00     3.1229e-01   6.884902e-03   1.545322e+00
   8.624609e-03   1.669963e+00   1.774752e+00   5.350192e+00     3.1213e-01   6.879276e-03   1.547973e+00
   8.642485e-03   1.669041e+00   1.773217e+00   5.350047e+00     3.1197e-01   6.873050e-03   1.550640e+00
   8.660361e-03   1.668123e+00   1.771765e+00   5.342309e+00     3.1225e-01   6.915843e-03   1.553312e+00
   8.696112e-03   1.666299e+00   1.768718e+00   5.341250e+00     3.1197e-01   6.908971e-03   1.558733e+00
   8.731864e-03   1.664492e+00   1.765694e+00   5.340513e+00     3.1167e-01   6.900510e-03   1.564212e+00
   8.749739e-03   1.663595e+00   1.764197e+00   5.340259e+00     3.1152e-01   6.895719e-03   1.566974e+00
   8.767615e-03   1.662702e+00   1.762713e+00   5.340105e+00     3.1136e-01   6.890414e-03   1.569750e+00
   8.821242e-03   1.660048e+00   1.758367e+00   5.331437e+00     3.1137e-01   6.928282e-03   1.578167e+00
   8.839118e-03   1.659171e+00   1.756900e+00   5.330944e+00     3.1123e-01   6.925645e-03   1.581006e+00
   8.856994e-03   1.658299e+00   1.755443e+00   5.330642e+00     3.1109e-01   6.921879e-03   1.583859e+00
   8.874870e-03   1.657430e+00   1.754000e+00   5.330522e+00     3.1093e-01   6.917049e-03   1.586726e+00
   8.892745e-03   1.656566e+00   1.752560e+00   5.330225e+00     3.1079e-01   6.913486e-03   1.589607e+00
   8.928497e-03   1.654850e+00   1.749720e+00   5.330020e+00     3.1048e-01   6.904189e-03   1.595413e+00
   8.946373e-03   1.653997e+00   1.748375e+00   5.322080e+00     3.1078e-01   6.950635e-03   1.598329e+00
   8.964248e-03   1.653149e+00   1.746961e+00   5.321618e+00     3.1065e-01   6.948609e-03   1.601271e+00
   8.982124e-03   1.652305e+00   1.745542e+00   5.320861e+00     3.1053e-01   6.948620e-03   1.604227e+00
   9.000000e-03   1.651465e+00   1.744146e+00   5.320704e+00     3.1038e-01   6.944820e-03   1.607195e+00
