           rhoc              M             Mb              R              C             kl            lam
   7.820200e-03   2.108473e+00   2.169808e+00   6.892591e+00     3.0590e-01   8.307743e-03   2.067590e+00
   7.838076e-03   2.108159e+00   2.169261e+00   6.900003e+00     3.0553e-01   8.274654e-03   2.071995e+00
   7.855952e-03   2.107849e+00   2.168766e+00   6.900016e+00     3.0548e-01   8.285506e-03   2.076257e+00
   7.873828e-03   2.107544e+00   2.168280e+00   6.900047e+00     3.0544e-01   8.296259e-03   2.080503e+00
   7.891703e-03   2.107243e+00   2.167801e+00   6.900086e+00     3.0539e-01   8.306971e-03   2.084733e+00
   7.909579e-03   2.106947e+00   2.167330e+00   6.900137e+00     3.0535e-01   8.317614e-03   2.088948e+00
   7.927455e-03   2.106656e+00   2.166867e+00   6.900180e+00     3.0530e-01   8.328299e-03   2.093146e+00
   7.945331e-03   2.106368e+00   2.166411e+00   6.900270e+00     3.0526e-01   8.338715e-03   2.097328e+00
   7.963206e-03   2.106086e+00   2.165961e+00   6.900374e+00     3.0521e-01   8.349041e-03   2.101495e+00
   7.981082e-03   2.105807e+00   2.165516e+00   6.900489e+00     3.0517e-01   8.359301e-03   2.105645e+00
   7.998958e-03   2.105533e+00   2.165077e+00   6.900615e+00     3.0512e-01   8.369492e-03   2.109779e+00
   8.016834e-03   2.105263e+00   2.164646e+00   6.900766e+00     3.0508e-01   8.379537e-03   2.113897e+00
   8.034709e-03   2.104997e+00   2.164222e+00   6.900919e+00     3.0503e-01   8.389570e-03   2.117999e+00
   8.052585e-03   2.104735e+00   2.163804e+00   6.901047e+00     3.0499e-01   8.399742e-03   2.122082e+00
   8.070461e-03   2.104478e+00   2.163394e+00   6.901249e+00     3.0494e-01   8.409476e-03   2.126153e+00
   8.088337e-03   2.104224e+00   2.162992e+00   6.901471e+00     3.0490e-01   8.419095e-03   2.130209e+00
   8.106212e-03   2.103975e+00   2.162595e+00   6.901679e+00     3.0485e-01   8.428786e-03   2.134249e+00
   8.124088e-03   2.103729e+00   2.162206e+00   6.901930e+00     3.0480e-01   8.438235e-03   2.138276e+00
   8.141964e-03   2.103488e+00   2.161821e+00   6.902125e+00     3.0476e-01   8.448001e-03   2.142282e+00
   8.159840e-03   2.103250e+00   2.161444e+00   6.902377e+00     3.0471e-01   8.457435e-03   2.146278e+00
   8.177715e-03   2.103017e+00   2.161074e+00   6.902676e+00     3.0467e-01   8.466607e-03   2.150264e+00
   8.195591e-03   2.102787e+00   2.160659e+00   6.910016e+00     3.0431e-01   8.433241e-03   2.154379e+00
   8.213467e-03   2.102561e+00   2.160300e+00   6.910038e+00     3.0428e-01   8.444053e-03   2.158335e+00
   8.231343e-03   2.102339e+00   2.159947e+00   6.910090e+00     3.0424e-01   8.454682e-03   2.162274e+00
   8.249218e-03   2.102121e+00   2.159601e+00   6.910143e+00     3.0421e-01   8.465293e-03   2.166196e+00
   8.267094e-03   2.101906e+00   2.159262e+00   6.910206e+00     3.0417e-01   8.475837e-03   2.170101e+00
   8.284970e-03   2.101695e+00   2.158930e+00   6.910335e+00     3.0414e-01   8.485971e-03   2.173988e+00
   8.302846e-03   2.101488e+00   2.158604e+00   6.910457e+00     3.0410e-01   8.496134e-03   2.177858e+00
   8.320721e-03   2.101284e+00   2.158285e+00   6.910584e+00     3.0407e-01   8.506252e-03   2.181710e+00
   8.338597e-03   2.101084e+00   2.157971e+00   6.910737e+00     3.0403e-01   8.516206e-03   2.185545e+00
   8.356473e-03   2.100887e+00   2.157659e+00   6.910908e+00     3.0400e-01   8.526036e-03   2.189363e+00
   8.374349e-03   2.100694e+00   2.157353e+00   6.911104e+00     3.0396e-01   8.535703e-03   2.193164e+00
   8.392224e-03   2.100505e+00   2.157050e+00   6.911244e+00     3.0393e-01   8.545693e-03   2.196944e+00
   8.410100e-03   2.100318e+00   2.156757e+00   6.911531e+00     3.0389e-01   8.554802e-03   2.200717e+00
   8.427976e-03   2.100136e+00   2.156466e+00   6.911709e+00     3.0385e-01   8.564539e-03   2.204465e+00
   8.445852e-03   2.099956e+00   2.156184e+00   6.912031e+00     3.0381e-01   8.573424e-03   2.208209e+00
   8.463727e-03   2.099780e+00   2.155906e+00   6.912331e+00     3.0377e-01   8.582433e-03   2.211935e+00
   8.499479e-03   2.099438e+00   2.155311e+00   6.920011e+00     3.0339e-01   8.557071e-03   2.219484e+00
   8.517355e-03   2.099272e+00   2.155048e+00   6.920040e+00     3.0336e-01   8.567698e-03   2.223168e+00
   8.535230e-03   2.099109e+00   2.154790e+00   6.920085e+00     3.0334e-01   8.578217e-03   2.226833e+00
