           rhoc              M             Mb              R              C             kl            lam
   6.336513e-03   1.703056e+00   2.000109e+00   5.120529e+00     3.3259e-01   8.945553e-03   1.465365e+00
   6.354389e-03   1.701971e+00   1.998347e+00   5.112639e+00     3.3289e-01   8.945036e-03   1.458667e+00
   6.372265e-03   1.700884e+00   1.996379e+00   5.110860e+00     3.3280e-01   8.892945e-03   1.452280e+00
   6.390140e-03   1.699797e+00   1.994458e+00   5.110060e+00     3.3264e-01   8.832950e-03   1.445972e+00
   6.408016e-03   1.698708e+00   1.992651e+00   5.101348e+00     3.3299e-01   8.841035e-03   1.439606e+00
   6.425892e-03   1.697618e+00   1.990698e+00   5.100233e+00     3.3285e-01   8.785062e-03   1.433522e+00
   6.443768e-03   1.696526e+00   1.988919e+00   5.091997e+00     3.3318e-01   8.789818e-03   1.427335e+00
   6.461643e-03   1.695434e+00   1.986943e+00   5.090522e+00     3.3306e-01   8.738104e-03   1.421454e+00
   6.479519e-03   1.694341e+00   1.985027e+00   5.090002e+00     3.3288e-01   8.678607e-03   1.415611e+00
   6.497395e-03   1.693248e+00   1.983194e+00   5.080984e+00     3.3325e-01   8.691568e-03   1.409755e+00
   6.515271e-03   1.692153e+00   1.981241e+00   5.080092e+00     3.3309e-01   8.636511e-03   1.404128e+00
   6.533146e-03   1.691058e+00   1.979448e+00   5.071600e+00     3.3344e-01   8.645611e-03   1.398419e+00
   6.551022e-03   1.689962e+00   1.977467e+00   5.070360e+00     3.3330e-01   8.594704e-03   1.392993e+00
   6.568898e-03   1.688865e+00   1.975664e+00   5.062406e+00     3.3361e-01   8.599991e-03   1.387448e+00
   6.586774e-03   1.687768e+00   1.973706e+00   5.060795e+00     3.3350e-01   8.553235e-03   1.382193e+00
   6.604649e-03   1.686671e+00   1.971750e+00   5.060058e+00     3.3333e-01   8.499574e-03   1.376993e+00
   6.622525e-03   1.685573e+00   1.969944e+00   5.051403e+00     3.3368e-01   8.512055e-03   1.371720e+00
   6.640401e-03   1.684475e+00   1.967966e+00   5.050289e+00     3.3354e-01   8.462737e-03   1.366716e+00
   6.658277e-03   1.683376e+00   1.966151e+00   5.042299e+00     3.3385e-01   8.470318e-03   1.361587e+00
   6.676152e-03   1.682278e+00   1.964201e+00   5.040755e+00     3.3374e-01   8.425570e-03   1.356744e+00
   6.694028e-03   1.681179e+00   1.962238e+00   5.040053e+00     3.3356e-01   8.374220e-03   1.351946e+00
   6.711904e-03   1.680080e+00   1.960422e+00   5.031472e+00     3.3391e-01   8.387960e-03   1.347073e+00
   6.729780e-03   1.678981e+00   1.958454e+00   5.030317e+00     3.3377e-01   8.341486e-03   1.342457e+00
   6.747655e-03   1.677882e+00   1.956627e+00   5.022440e+00     3.3408e-01   8.350020e-03   1.337714e+00
   6.765531e-03   1.676783e+00   1.954695e+00   5.020868e+00     3.3396e-01   8.307896e-03   1.333244e+00
   6.783407e-03   1.675684e+00   1.952719e+00   5.020087e+00     3.3380e-01   8.259688e-03   1.328826e+00
   6.801283e-03   1.674585e+00   1.950894e+00   5.011683e+00     3.3414e-01   8.273690e-03   1.324310e+00
   6.819158e-03   1.673487e+00   1.948949e+00   5.010472e+00     3.3400e-01   8.230061e-03   1.320061e+00
   6.837034e-03   1.672389e+00   1.946997e+00   5.010004e+00     3.3381e-01   8.180599e-03   1.315825e+00
   6.854910e-03   1.671291e+00   1.945168e+00   5.001135e+00     3.3418e-01   8.199591e-03   1.311548e+00
   6.872786e-03   1.670193e+00   1.943213e+00   5.000212e+00     3.3402e-01   8.154928e-03   1.307487e+00
   6.890661e-03   1.669096e+00   1.941376e+00   4.992088e+00     3.3435e-01   8.168267e-03   1.303297e+00
   6.908537e-03   1.667999e+00   1.939450e+00   4.990746e+00     3.3422e-01   8.127952e-03   1.299385e+00
   6.926413e-03   1.666903e+00   1.937491e+00   4.990066e+00     3.3404e-01   8.082554e-03   1.295500e+00
   6.944289e-03   1.665807e+00   1.935658e+00   4.981600e+00     3.3439e-01   8.099751e-03   1.291520e+00
   6.962164e-03   1.664712e+00   1.933737e+00   4.980442e+00     3.3425e-01   8.059234e-03   1.287793e+00
   6.980040e-03   1.663618e+00   1.931782e+00   4.980006e+00     3.3406e-01   8.013098e-03   1.284077e+00
   6.997916e-03   1.662524e+00   1.929947e+00   4.971194e+00     3.3443e-01   8.034134e-03   1.280301e+00
   7.015792e-03   1.661431e+00   1.928025e+00   4.970276e+00     3.3427e-01   7.992908e-03   1.276748e+00
   7.033667e-03   1.660338e+00   1.926181e+00   4.962409e+00     3.3458e-01   8.006795e-03   1.273056e+00
   7.051543e-03   1.659247e+00   1.924252e+00   4.960943e+00     3.3446e-01   7.970731e-03   1.269620e+00
   7.069419e-03   1.658156e+00   1.922327e+00   4.960150e+00     3.3430e-01   7.929677e-03   1.266227e+00
   7.087295e-03   1.657066e+00   1.920491e+00   4.952071e+00     3.3462e-01   7.946203e-03   1.262711e+00
   7.105170e-03   1.655977e+00   1.918568e+00   4.950731e+00     3.3449e-01   7.910346e-03   1.259446e+00
   7.123046e-03   1.654889e+00   1.916646e+00   4.950073e+00     3.3432e-01   7.869353e-03   1.256209e+00
   7.140922e-03   1.653801e+00   1.914814e+00   4.941794e+00     3.3466e-01   7.888393e-03   1.252863e+00
   7.158798e-03   1.652715e+00   1.912900e+00   4.940600e+00     3.3452e-01   7.852548e-03   1.249763e+00
   7.176673e-03   1.651630e+00   1.910983e+00   4.940042e+00     3.3434e-01   7.811880e-03   1.246676e+00
   7.194549e-03   1.650546e+00   1.909154e+00   4.931609e+00     3.3469e-01   7.833034e-03   1.243495e+00
   7.212425e-03   1.649463e+00   1.907249e+00   4.930509e+00     3.3454e-01   7.797561e-03   1.240548e+00
   7.230301e-03   1.648381e+00   1.905339e+00   4.930026e+00     3.3436e-01   7.757413e-03   1.237609e+00
   7.248176e-03   1.647300e+00   1.903511e+00   4.921462e+00     3.3472e-01   7.780449e-03   1.234582e+00
   7.266052e-03   1.646221e+00   1.901614e+00   4.920460e+00     3.3457e-01   7.745301e-03   1.231785e+00
   7.283928e-03   1.645143e+00   1.899713e+00   4.920017e+00     3.3438e-01   7.705910e-03   1.228989e+00
   7.301804e-03   1.644066e+00   1.897890e+00   4.911441e+00     3.3474e-01   7.729876e-03   1.226113e+00
   7.319679e-03   1.642990e+00   1.895998e+00   4.910425e+00     3.3459e-01   7.695875e-03   1.223454e+00
   7.337555e-03   1.641915e+00   1.894108e+00   4.910015e+00     3.3440e-01   7.657296e-03   1.220799e+00
   7.355431e-03   1.640842e+00   1.892289e+00   4.901430e+00     3.3477e-01   7.682107e-03   1.218061e+00
   7.373307e-03   1.639771e+00   1.890403e+00   4.900447e+00     3.3462e-01   7.648877e-03   1.215541e+00
   7.391182e-03   1.638700e+00   1.888526e+00   4.900021e+00     3.3443e-01   7.611462e-03   1.213023e+00
   7.409058e-03   1.637631e+00   1.886711e+00   4.891501e+00     3.3479e-01   7.636518e-03   1.210415e+00
   7.426934e-03   1.636564e+00   1.884830e+00   4.890504e+00     3.3464e-01   7.604394e-03   1.208028e+00
   7.444810e-03   1.635498e+00   1.882968e+00   4.890031e+00     3.3446e-01   7.568358e-03   1.205643e+00
   7.462685e-03   1.634433e+00   1.881159e+00   4.881653e+00     3.3481e-01   7.593045e-03   1.203160e+00
   7.480561e-03   1.633370e+00   1.879281e+00   4.880589e+00     3.3467e-01   7.562396e-03   1.200898e+00
   7.498437e-03   1.632309e+00   1.877437e+00   4.880055e+00     3.3449e-01   7.527822e-03   1.198645e+00
   7.516313e-03   1.631249e+00   1.875632e+00   4.871850e+00     3.3483e-01   7.551881e-03   1.196279e+00
   7.534188e-03   1.630190e+00   1.873757e+00   4.870705e+00     3.3469e-01   7.522776e-03   1.194138e+00
   7.552064e-03   1.629134e+00   1.871919e+00   4.870103e+00     3.3452e-01   7.489708e-03   1.192012e+00
   7.569940e-03   1.628079e+00   1.870133e+00   4.862112e+00     3.3485e-01   7.512800e-03   1.189758e+00
   7.587816e-03   1.627025e+00   1.868262e+00   4.860884e+00     3.3472e-01   7.485224e-03   1.187731e+00
   7.605691e-03   1.625973e+00   1.866423e+00   4.860199e+00     3.3455e-01   7.453747e-03   1.185732e+00
   7.623567e-03   1.624923e+00   1.864661e+00   4.852429e+00     3.3487e-01   7.475819e-03   1.183584e+00
   7.641443e-03   1.623875e+00   1.862796e+00   4.851142e+00     3.3474e-01   7.449540e-03   1.181667e+00
   7.659319e-03   1.622828e+00   1.860958e+00   4.850348e+00     3.3458e-01   7.419826e-03   1.179788e+00
   7.677194e-03   1.621784e+00   1.859142e+00   4.850007e+00     3.3439e-01   7.386755e-03   1.177904e+00
   7.695070e-03   1.620740e+00   1.857363e+00   4.841491e+00     3.3476e-01   7.415587e-03   1.175933e+00
   7.712946e-03   1.619699e+00   1.855522e+00   4.840527e+00     3.3461e-01   7.388045e-03   1.174166e+00
   7.730822e-03   1.618660e+00   1.853719e+00   4.840063e+00     3.3443e-01   7.356833e-03   1.172403e+00
   7.748697e-03   1.617622e+00   1.851961e+00   4.831939e+00     3.3478e-01   7.383249e-03   1.170519e+00
   7.766573e-03   1.616586e+00   1.850123e+00   4.830841e+00     3.3464e-01   7.357547e-03   1.168856e+00
   7.784449e-03   1.615552e+00   1.848314e+00   4.830198e+00     3.3447e-01   7.328601e-03   1.167211e+00
   7.802325e-03   1.614520e+00   1.846593e+00   4.822530e+00     3.3479e-01   7.352201e-03   1.165422e+00
   7.820200e-03   1.613490e+00   1.844758e+00   4.821227e+00     3.3466e-01   7.328747e-03   1.163845e+00
   7.838076e-03   1.612462e+00   1.842947e+00   4.820429e+00     3.3451e-01   7.301843e-03   1.162312e+00
