           rhoc              M             Mb              R              C             kl            lam
   1.510060e-03   2.121380e+00   2.504645e+00   8.261791e+00     2.5677e-01   4.782666e-02   2.856654e+01
   1.527936e-03   2.142806e+00   2.535448e+00   8.252305e+00     2.5966e-01   4.624554e-02   2.611802e+01
   1.545812e-03   2.163474e+00   2.565358e+00   8.242573e+00     2.6248e-01   4.471670e-02   2.392953e+01
   1.563687e-03   2.183394e+00   2.594310e+00   8.232594e+00     2.6521e-01   4.323984e-02   2.196928e+01
   1.581563e-03   2.202578e+00   2.622381e+00   8.222299e+00     2.6788e-01   4.181607e-02   2.020979e+01
   1.599439e-03   2.221039e+00   2.649517e+00   8.211781e+00     2.7047e-01   4.044231e-02   1.862731e+01
   1.617315e-03   2.238791e+00   2.675791e+00   8.201148e+00     2.7299e-01   3.911520e-02   1.720123e+01
   1.635190e-03   2.252898e+00   2.696740e+00   8.191173e+00     2.7504e-01   3.808070e-02   1.613007e+01
   1.653066e-03   2.266083e+00   2.716443e+00   8.181170e+00     2.7699e-01   3.711051e-02   1.517411e+01
   1.670942e-03   2.278689e+00   2.735351e+00   8.171077e+00     2.7887e-01   3.617407e-02   1.429808e+01
   1.688818e-03   2.290728e+00   2.753464e+00   8.160911e+00     2.8070e-01   3.526931e-02   1.349372e+01
   1.706693e-03   2.302216e+00   2.770839e+00   8.150631e+00     2.8246e-01   3.439563e-02   1.275374e+01
   1.724569e-03   2.313172e+00   2.787491e+00   8.140379e+00     2.8416e-01   3.354881e-02   1.207174e+01
   1.742445e-03   2.323610e+00   2.803381e+00   8.130150e+00     2.8580e-01   3.272795e-02   1.144206e+01
   1.760321e-03   2.333548e+00   2.818576e+00   8.120013e+00     2.8738e-01   3.193078e-02   1.085970e+01
   1.778196e-03   2.343004e+00   2.833169e+00   8.102000e+00     2.8919e-01   3.130935e-02   1.031999e+01
   1.796072e-03   2.351993e+00   2.846998e+00   8.091143e+00     2.9069e-01   3.057126e-02   9.819550e+00
   1.813948e-03   2.360531e+00   2.860187e+00   8.080463e+00     2.9213e-01   2.985257e-02   9.354561e+00
   1.831824e-03   2.368634e+00   2.872757e+00   8.070068e+00     2.9351e-01   2.915075e-02   8.921844e+00
   1.849699e-03   2.376317e+00   2.884803e+00   8.052066e+00     2.9512e-01   2.860448e-02   8.518385e+00
   1.867575e-03   2.383596e+00   2.896149e+00   8.040908e+00     2.9643e-01   2.795582e-02   8.142229e+00
   1.885451e-03   2.390484e+00   2.906932e+00   8.030203e+00     2.9769e-01   2.731926e-02   7.790788e+00
   1.903327e-03   2.396995e+00   2.917277e+00   8.012332e+00     2.9916e-01   2.682093e-02   7.461763e+00
   1.921202e-03   2.403143e+00   2.926947e+00   8.000969e+00     3.0036e-01   2.623133e-02   7.153916e+00
   1.939078e-03   2.408941e+00   2.936111e+00   7.990153e+00     3.0149e-01   2.565091e-02   6.865249e+00
   1.956954e-03   2.414401e+00   2.944816e+00   7.972033e+00     3.0286e-01   2.520251e-02   6.594031e+00
