           rhoc              M             Mb              R              C             kl            lam
   1.116794e-03   1.060986e+00   1.149037e+00   8.120257e+00     1.3066e-01   1.005293e-01   1.759959e+03
   1.134669e-03   1.086232e+00   1.178778e+00   8.112758e+00     1.3389e-01   9.955329e-02   1.542391e+03
   1.152545e-03   1.111186e+00   1.208284e+00   8.110836e+00     1.3700e-01   9.817463e-02   1.356132e+03
   1.170421e-03   1.135834e+00   1.237556e+00   8.110210e+00     1.4005e-01   9.666746e-02   1.196121e+03
   1.188297e-03   1.160163e+00   1.266590e+00   8.103114e+00     1.4317e-01   9.549770e-02   1.058197e+03
   1.224048e-03   1.207818e+00   1.323784e+00   8.100112e+00     1.4911e-01   9.238001e-02   8.354766e+02
   1.241924e-03   1.231125e+00   1.351955e+00   8.091964e+00     1.5214e-01   9.114998e-02   7.454600e+02
   1.259800e-03   1.254074e+00   1.379788e+00   8.090353e+00     1.5501e-01   8.952337e-02   6.669094e+02
   1.277675e-03   1.276658e+00   1.407317e+00   8.082153e+00     1.5796e-01   8.823709e-02   5.981671e+02
   1.295551e-03   1.298871e+00   1.434483e+00   8.080446e+00     1.6074e-01   8.657691e-02   5.378449e+02
   1.313427e-03   1.320709e+00   1.461325e+00   8.072166e+00     1.6361e-01   8.525308e-02   4.847680e+02
   1.331303e-03   1.342167e+00   1.487784e+00   8.070226e+00     1.6631e-01   8.358279e-02   4.379473e+02
   1.349178e-03   1.363242e+00   1.513902e+00   8.061344e+00     1.6911e-01   8.226321e-02   3.965402e+02
   1.367054e-03   1.383931e+00   1.539626e+00   8.060009e+00     1.7170e-01   8.055408e-02   3.598336e+02
   1.384930e-03   1.404231e+00   1.564985e+00   8.050441e+00     1.7443e-01   7.925457e-02   3.272193e+02
   1.402806e-03   1.424138e+00   1.589960e+00   8.041579e+00     1.7710e-01   7.791489e-02   2.981776e+02
   1.420681e-03   1.443651e+00   1.614539e+00   8.033059e+00     1.7971e-01   7.655679e-02   2.722617e+02
   1.438557e-03   1.462767e+00   1.638683e+00   8.030277e+00     1.8216e-01   7.493199e-02   2.490884e+02
   1.474309e-03   1.499805e+00   1.685801e+00   8.011887e+00     1.8720e-01   7.230206e-02   2.096811e+02
   1.492184e-03   1.517728e+00   1.708734e+00   8.002684e+00     1.8965e-01   7.099700e-02   1.929114e+02
   1.510060e-03   1.535253e+00   1.731245e+00   7.993539e+00     1.9206e-01   6.969838e-02   1.777983e+02
   1.527936e-03   1.552382e+00   1.753299e+00   7.990156e+00     1.9429e-01   6.816462e-02   1.641538e+02
   1.545812e-03   1.569118e+00   1.774959e+00   7.980444e+00     1.9662e-01   6.691746e-02   1.518120e+02
   1.563687e-03   1.585461e+00   1.796191e+00   7.970582e+00     1.9891e-01   6.568942e-02   1.406295e+02
