           rhoc              M             Mb              R              C             kl            lam
   2.082084e-03   2.434254e+00   2.918172e+00   8.102435e+00     3.0043e-01   2.108192e-02   5.742057e+00
   2.099960e-03   2.436607e+00   2.921820e+00   8.090011e+00     3.0119e-01   2.061522e-02   5.545170e+00
   2.117836e-03   2.438757e+00   2.925248e+00   8.070087e+00     3.0220e-01   2.025741e-02   5.358475e+00
   2.135711e-03   2.440710e+00   2.928366e+00   8.050276e+00     3.0318e-01   1.991003e-02   5.181480e+00
   2.153587e-03   2.442473e+00   2.931172e+00   8.030528e+00     3.0415e-01   1.957337e-02   5.013562e+00
   2.171463e-03   2.444052e+00   2.933708e+00   8.010910e+00     3.0509e-01   1.924629e-02   4.854148e+00
   2.189339e-03   2.445453e+00   2.935981e+00   7.991422e+00     3.0601e-01   1.892848e-02   4.702711e+00
   2.207214e-03   2.446682e+00   2.937974e+00   7.972056e+00     3.0691e-01   1.861976e-02   4.558765e+00
   2.225090e-03   2.447745e+00   2.939609e+00   7.960009e+00     3.0751e-01   1.823801e-02   4.422045e+00
   2.242966e-03   2.448648e+00   2.941085e+00   7.940135e+00     3.0839e-01   1.795643e-02   4.291774e+00
   2.260842e-03   2.449395e+00   2.942302e+00   7.920462e+00     3.0925e-01   1.768192e-02   4.167702e+00
   2.278717e-03   2.449993e+00   2.943275e+00   7.901002e+00     3.1009e-01   1.741412e-02   4.049462e+00
   2.296593e-03   2.450446e+00   2.944034e+00   7.881714e+00     3.1090e-01   1.715331e-02   3.936720e+00
   2.314469e-03   2.450759e+00   2.944498e+00   7.870003e+00     3.1141e-01   1.682079e-02   3.829362e+00
   2.332345e-03   2.450938e+00   2.944784e+00   7.850178e+00     3.1221e-01   1.658389e-02   3.726756e+00
   2.350220e-03   2.450987e+00   2.944893e+00   7.830688e+00     3.1300e-01   1.635132e-02   3.628744e+00
   2.368096e-03   2.450910e+00   2.944797e+00   7.811478e+00     3.1376e-01   1.612353e-02   3.535075e+00
   2.385972e-03   2.450712e+00   2.944484e+00   7.792648e+00     3.1449e-01   1.589955e-02   3.445544e+00
   2.403848e-03   2.450397e+00   2.943923e+00   7.780219e+00     3.1495e-01   1.561949e-02   3.360104e+00
   2.421723e-03   2.449969e+00   2.943222e+00   7.760858e+00     3.1568e-01   1.541615e-02   3.278161e+00
   2.439599e-03   2.449433e+00   2.942364e+00   7.741940e+00     3.1638e-01   1.521522e-02   3.199693e+00
   2.457475e-03   2.448792e+00   2.941262e+00   7.730067e+00     3.1679e-01   1.495362e-02   3.124728e+00
   2.475351e-03   2.448050e+00   2.940039e+00   7.710584e+00     3.1749e-01   1.477219e-02   3.052733e+00
   2.493226e-03   2.447210e+00   2.938699e+00   7.691745e+00     3.1816e-01   1.459071e-02   2.983684e+00
   2.511102e-03   2.446278e+00   2.937084e+00   7.680057e+00     3.1852e-01   1.434926e-02   2.917640e+00
   2.528978e-03   2.445254e+00   2.935416e+00   7.660644e+00     3.1920e-01   1.418592e-02   2.854121e+00
   2.546854e-03   2.444144e+00   2.933616e+00   7.641987e+00     3.1983e-01   1.402114e-02   2.793119e+00
   2.564729e-03   2.442950e+00   2.931560e+00   7.630150e+00     3.2017e-01   1.380107e-02   2.734725e+00
   2.582605e-03   2.441676e+00   2.929474e+00   7.611026e+00     3.2081e-01   1.365212e-02   2.678457e+00
   2.600481e-03   2.440324e+00   2.927167e+00   7.600001e+00     3.2110e-01   1.343723e-02   2.624515e+00
   2.618357e-03   2.438898e+00   2.924810e+00   7.580486e+00     3.2173e-01   1.330267e-02   2.572556e+00
   2.636232e-03   2.437400e+00   2.922331e+00   7.561937e+00     3.2232e-01   1.316426e-02   2.522532e+00
