           rhoc              M             Mb              R              C             kl            lam
   7.873828e-03   2.271099e+00   2.545093e+00   7.730030e+00     2.9380e-01   1.475734e-02   4.494101e+00
   7.891703e-03   2.270351e+00   2.543982e+00   7.722688e+00     2.9398e-01   1.482349e-02   4.500244e+00
   7.909579e-03   2.269607e+00   2.542819e+00   7.722269e+00     2.9390e-01   1.482405e-02   4.506576e+00
   7.927455e-03   2.268866e+00   2.541662e+00   7.721879e+00     2.9382e-01   1.482442e-02   4.512913e+00
   7.945331e-03   2.268128e+00   2.540509e+00   7.721456e+00     2.9374e-01   1.482515e-02   4.519247e+00
   7.963206e-03   2.267393e+00   2.539362e+00   7.721105e+00     2.9366e-01   1.482528e-02   4.525587e+00
   7.981082e-03   2.266661e+00   2.538222e+00   7.720820e+00     2.9358e-01   1.482484e-02   4.531929e+00
   7.998958e-03   2.265932e+00   2.537085e+00   7.720563e+00     2.9349e-01   1.482418e-02   4.538268e+00
   8.016834e-03   2.265206e+00   2.535945e+00   7.720413e+00     2.9340e-01   1.482256e-02   4.544607e+00
   8.034709e-03   2.264482e+00   2.534810e+00   7.720242e+00     2.9332e-01   1.482117e-02   4.550939e+00
   8.052585e-03   2.263762e+00   2.533682e+00   7.720120e+00     2.9323e-01   1.481936e-02   4.557267e+00
   8.070461e-03   2.263045e+00   2.532561e+00   7.720040e+00     2.9314e-01   1.481720e-02   4.563592e+00
   8.088337e-03   2.262330e+00   2.531448e+00   7.720003e+00     2.9305e-01   1.481466e-02   4.569913e+00
   8.106212e-03   2.261619e+00   2.530397e+00   7.712332e+00     2.9325e-01   1.488509e-02   4.576062e+00
   8.124088e-03   2.260910e+00   2.529293e+00   7.711953e+00     2.9317e-01   1.488602e-02   4.582400e+00
   8.141964e-03   2.260204e+00   2.528193e+00   7.711604e+00     2.9309e-01   1.488674e-02   4.588742e+00
   8.159840e-03   2.259501e+00   2.527099e+00   7.711299e+00     2.9301e-01   1.488710e-02   4.595086e+00
   8.177715e-03   2.258801e+00   2.526010e+00   7.711001e+00     2.9293e-01   1.488743e-02   4.601428e+00
   8.195591e-03   2.258104e+00   2.524921e+00   7.710755e+00     2.9285e-01   1.488733e-02   4.607770e+00
   8.213467e-03   2.257409e+00   2.523831e+00   7.710554e+00     2.9277e-01   1.488684e-02   4.614109e+00
   8.231343e-03   2.256717e+00   2.522747e+00   7.710356e+00     2.9269e-01   1.488636e-02   4.620444e+00
   8.249218e-03   2.256028e+00   2.521670e+00   7.710229e+00     2.9260e-01   1.488525e-02   4.626776e+00
   8.267094e-03   2.255342e+00   2.520600e+00   7.710110e+00     2.9252e-01   1.488410e-02   4.633103e+00
   8.284970e-03   2.254659e+00   2.519536e+00   7.710048e+00     2.9243e-01   1.488244e-02   4.639427e+00
   8.302846e-03   2.253978e+00   2.518478e+00   7.710004e+00     2.9234e-01   1.488066e-02   4.645747e+00
   8.320721e-03   2.253300e+00   2.517485e+00   7.702470e+00     2.9254e-01   1.495087e-02   4.651896e+00
   8.338597e-03   2.252625e+00   2.516435e+00   7.702074e+00     2.9247e-01   1.495262e-02   4.658224e+00
   8.356473e-03   2.251952e+00   2.515388e+00   7.701711e+00     2.9240e-01   1.495414e-02   4.664557e+00
   8.374349e-03   2.251282e+00   2.514348e+00   7.701407e+00     2.9232e-01   1.495515e-02   4.670894e+00
   8.392224e-03   2.250615e+00   2.513312e+00   7.701178e+00     2.9224e-01   1.495550e-02   4.677236e+00
   8.410100e-03   2.249951e+00   2.512271e+00   7.700897e+00     2.9217e-01   1.495639e-02   4.683569e+00
   8.427976e-03   2.249289e+00   2.511235e+00   7.700685e+00     2.9209e-01   1.495666e-02   4.689904e+00
   8.445852e-03   2.248630e+00   2.510205e+00   7.700492e+00     2.9201e-01   1.495679e-02   4.696234e+00
   8.463727e-03   2.247973e+00   2.509180e+00   7.700346e+00     2.9193e-01   1.495651e-02   4.702562e+00
   8.481603e-03   2.247319e+00   2.508161e+00   7.700207e+00     2.9185e-01   1.495620e-02   4.708885e+00
   8.499479e-03   2.246668e+00   2.507148e+00   7.700114e+00     2.9177e-01   1.495549e-02   4.715204e+00
