#           rhoc              M             Mb              R              C             kl            lam
   4.370180e-03   2.391465e+00   2.723551e+00   7.520251e+00     3.1800e-01   9.531539e-03   1.953949e+00
   4.388056e-03   2.389133e+00   2.719713e+00   7.511735e+00     3.1805e-01   9.547964e-03   1.955778e+00
   4.405932e-03   2.386813e+00   2.715766e+00   7.510236e+00     3.1781e-01   9.520386e-03   1.957670e+00
   4.423808e-03   2.384505e+00   2.711977e+00   7.501807e+00     3.1786e-01   9.537230e-03   1.959607e+00
   4.441683e-03   2.382210e+00   2.708073e+00   7.500293e+00     3.1762e-01   9.510692e-03   1.961605e+00
   4.459559e-03   2.379928e+00   2.704333e+00   7.491897e+00     3.1767e-01   9.528281e-03   1.963646e+00
   4.495311e-03   2.375400e+00   2.696783e+00   7.482182e+00     3.1747e-01   9.519943e-03   1.967888e+00
   4.531062e-03   2.370922e+00   2.689323e+00   7.472602e+00     3.1728e-01   9.512555e-03   1.972328e+00
   4.548938e-03   2.368701e+00   2.685522e+00   7.470790e+00     3.1706e-01   9.490634e-03   1.974631e+00
   4.566814e-03   2.366492e+00   2.681828e+00   7.470002e+00     3.1680e-01   9.462657e-03   1.976973e+00
   4.584689e-03   2.364295e+00   2.678178e+00   7.460985e+00     3.1689e-01   9.487313e-03   1.979360e+00
   4.602565e-03   2.362110e+00   2.674519e+00   7.460076e+00     3.1663e-01   9.460946e-03   1.981796e+00
   4.620441e-03   2.359937e+00   2.670932e+00   7.451407e+00     3.1671e-01   9.484258e-03   1.984273e+00
   4.638317e-03   2.357776e+00   2.667294e+00   7.450224e+00     3.1647e-01   9.460449e-03   1.986801e+00
   4.656192e-03   2.355627e+00   2.663777e+00   7.441857e+00     3.1654e-01   9.482702e-03   1.989366e+00
   4.674068e-03   2.353490e+00   2.660156e+00   7.440496e+00     3.1631e-01   9.460826e-03   1.991984e+00
   4.709820e-03   2.349250e+00   2.653104e+00   7.430818e+00     3.1615e-01   9.462507e-03   1.997338e+00
   4.763447e-03   2.342978e+00   2.642657e+00   7.420257e+00     3.1575e-01   9.442790e-03   2.005685e+00
   4.781323e-03   2.340910e+00   2.639297e+00   7.412218e+00     3.1582e-01   9.465752e-03   2.008541e+00
   4.799198e-03   2.338854e+00   2.635810e+00   7.410726e+00     3.1560e-01   9.447400e-03   2.011450e+00
   4.817074e-03   2.336809e+00   2.632404e+00   7.410026e+00     3.1536e-01   9.424386e-03   2.014394e+00
   4.852826e-03   2.332753e+00   2.625664e+00   7.400259e+00     3.1523e-01   9.432704e-03   2.020394e+00
   4.870701e-03   2.330742e+00   2.622402e+00   7.392285e+00     3.1529e-01   9.457130e-03   2.023443e+00
   4.888577e-03   2.328741e+00   2.619016e+00   7.390846e+00     3.1508e-01   9.440237e-03   2.026544e+00
   4.924329e-03   2.324774e+00   2.612463e+00   7.381669e+00     3.1494e-01   9.447683e-03   2.032839e+00
   4.942204e-03   2.322807e+00   2.609162e+00   7.380454e+00     3.1472e-01   9.430380e-03   2.036046e+00
   4.960080e-03   2.320851e+00   2.606015e+00   7.372939e+00     3.1478e-01   9.453650e-03   2.039273e+00
   4.977956e-03   2.318906e+00   2.602711e+00   7.371193e+00     3.1459e-01   9.440429e-03   2.042556e+00
   4.995832e-03   2.316971e+00   2.599485e+00   7.370243e+00     3.1437e-01   9.422421e-03   2.045866e+00
   5.031583e-03   2.313134e+00   2.593140e+00   7.360893e+00     3.1425e-01   9.435028e-03   2.052583e+00
   5.049459e-03   2.311231e+00   2.589979e+00   7.360135e+00     3.1402e-01   9.416748e-03   2.055993e+00
   5.067335e-03   2.309339e+00   2.586898e+00   7.351959e+00     3.1411e-01   9.446294e-03   2.059429e+00
   5.085210e-03   2.307458e+00   2.583740e+00   7.350738e+00     3.1391e-01   9.431598e-03   2.062908e+00
   5.103086e-03   2.305587e+00   2.580636e+00   7.350065e+00     3.1368e-01   9.413698e-03   2.066415e+00
   5.120962e-03   2.303726e+00   2.577602e+00   7.341806e+00     3.1378e-01   9.444748e-03   2.069948e+00
   5.138838e-03   2.301876e+00   2.574508e+00   7.340694e+00     3.1358e-01   9.430259e-03   2.073521e+00
   5.156713e-03   2.300036e+00   2.571456e+00   7.340050e+00     3.1335e-01   9.413067e-03   2.077122e+00
   5.174589e-03   2.298206e+00   2.568473e+00   7.331759e+00     3.1346e-01   9.445279e-03   2.080748e+00
   5.210341e-03   2.294577e+00   2.562437e+00   7.330045e+00     3.1304e-01   9.415065e-03   2.088104e+00
   5.228216e-03   2.292778e+00   2.559510e+00   7.321847e+00     3.1314e-01   9.447607e-03   2.091819e+00
   5.246092e-03   2.290988e+00   2.556525e+00   7.320745e+00     3.1294e-01   9.434781e-03   2.095573e+00
   5.263968e-03   2.289209e+00   2.553577e+00   7.320088e+00     3.1273e-01   9.419374e-03   2.099351e+00
