pc	M	R	C	k2	j3
9.771241535346501225e-11	1.323642330422610591e+00	1.209649836928371691e+01	1.615776217025866324e-01	7.663485601173816719e-02	0.000000000000000000e+00
1.023411402105452712e-10	1.343356975028549893e+00	1.206608690282069318e+01	1.643975044864115775e-01	7.511343191176871048e-02	0.000000000000000000e+00
1.071891319205126445e-10	1.362966144179210914e+00	1.203517796753655666e+01	1.672256091077177764e-01	7.358337934799764890e-02	0.000000000000000000e+00
1.122667773510811312e-10	1.382449314350199909e+00	1.200376031771881280e+01	1.700599853429194674e-01	7.204742708233066728e-02	0.000000000000000000e+00
1.175849554052158201e-10	1.401784683153041611e+00	1.197182197497432377e+01	1.728985277398761566e-01	7.050822347460040940e-02	0.000000000000000000e+00
1.231550603292826197e-10	1.420949297944977596e+00	1.193935010735567204e+01	1.757389912737559734e-01	6.896834001762885968e-02	0.000000000000000000e+00
1.289890261253308184e-10	1.439919194244791756e+00	1.190633098941996337e+01	1.785790072952634366e-01	6.743025899363709608e-02	0.000000000000000000e+00
1.350993521198024986e-10	1.458669542137937203e+00	1.187275002598856410e+01	1.814160996832056283e-01	6.589637073205097118e-02	0.000000000000000000e+00
1.414991297434578731e-10	1.477174821446026742e+00	1.183859185490043409e+01	1.842477034564078964e-01	6.436897937309547790e-02	0.000000000000000000e+00
1.482020705798860072e-10	1.495409488286790323e+00	1.180384049759420684e+01	1.870712441358921840e-01	6.285025573876699967e-02	0.000000000000000000e+00
1.552225357427047968e-10	1.513348808489891173e+00	1.176847988201705952e+01	1.898842331096401992e-01	6.134223950017514415e-02	0.000000000000000000e+00
1.625755666443793407e-10	1.530969076492037617e+00	1.173249467383915601e+01	1.926842815129895525e-01	5.984684817390617528e-02	0.000000000000000000e+00
1.702769172225897821e-10	1.548247711539017191e+00	1.169587086647099561e+01	1.954691017215993420e-01	5.836576722115788957e-02	0.000000000000000000e+00
